"origen","destino","tipo_via","distancia_km","tiempo_min","nivel_trafico","trafico","capacidad","velocidad_max","prioridad_via","bidireccional"
"San Isidro_563","Miraflores_157","calle","4","13","4","trafico extremo","40","30","baja","no"
"Surco_913","Barranco_1380","calle","3","13","4","trafico extremo","60","40","alta","no"
"Chorrillos_226","Villa El Salvador_957","avenida","6","12","3","trafico alto","40","60","alta","si"
"Comas_318","Los Olivos_48","autopista","9","42","2","trafico moderado","250","80","baja","no"
"Surco_119","San Borja_1350","avenida","3","10","1","trafico libre","500","50","baja","no"
"La Molina_1159","Surco_1446","autopista","8","39","2","trafico moderado","40","80","media","no"
"La Molina_154","Ate_1417","calle","1","4","4","trafico extremo","60","40","baja","no"
"Surco_1354","Barranco_1088","avenida","3","7","2","trafico moderado","60","60","media","no"
"Rimac_1263","Comas_1293","autopista","14","33","1","trafico libre","100","100","baja","si"
"La Molina_676","San Borja_1028","calle","2","10","3","trafico alto","60","30","alta","no"
"Rimac_1128","Comas_1370","autopista","12","31","2","trafico moderado","500","100","alta","si"
"San Isidro_290","San Borja_291","calle","1","5","3","trafico alto","150","30","baja","no"
"Callao_1038","San Miguel_1449","autopista","13","35","2","trafico moderado","150","80","media","si"
"San Isidro_357","San Borja_595","calle","3","11","2","trafico moderado","100","30","baja","no"
"Surco_76","La Molina_412","avenida","8","31","1","trafico libre","250","50","media","si"
"San Borja_1305","Surco_517","calle","4","10","3","trafico alto","500","30","alta","no"
"Villa El Salvador_889","Surco_1397","autopista","15","30","1","trafico libre","500","80","baja","no"
"San Miguel_1481","Callao_942","avenida","6","25","1","trafico libre","250","50","alta","no"
"Barranco_1360","Miraflores_369","calle","1","2","4","trafico extremo","250","30","baja","si"
"Ate_1361","San Juan de Lurigancho_64","autopista","9","30","2","trafico moderado","60","100","media","no"
"La Molina_770","Surco_177","autopista","9","42","1","trafico libre","40","100","baja","si"
"Barranco_1022","Chorrillos_442","autopista","13","40","2","trafico moderado","40","100","baja","si"
"Ate_382","San Juan de Lurigancho_807","avenida","4","18","3","trafico alto","250","50","baja","no"
"Surco_752","Barranco_391","avenida","9","26","1","trafico libre","150","50","media","si"
"Rimac_769","Comas_1048","autopista","11","32","2","trafico moderado","250","100","media","si"
"Barranco_506","Miraflores_225","avenida","8","29","2","trafico moderado","100","50","alta","no"
"San Isidro_450","San Borja_627","avenida","4","15","3","trafico alto","150","60","alta","no"
"Los Olivos_1136","Callao_1012","avenida","3","12","1","trafico libre","250","60","alta","no"
"Barranco_60","Miraflores_358","calle","5","10","3","trafico alto","250","30","media","si"
"San Juan de Lurigancho_1441","Ate_1173","calle","5","16","2","trafico moderado","150","30","alta","no"
"Barranco_518","Miraflores_268","avenida","3","9","2","trafico moderado","60","50","alta","si"
"Miraflores_827","Barranco_673","avenida","5","20","1","trafico libre","100","50","media","no"
"San Isidro_909","Rimac_361","calle","4","12","3","trafico alto","100","40","media","no"
"Callao_967","San Miguel_940","avenida","7","30","3","trafico alto","100","50","alta","no"
"Miraflores_386","San Isidro_363","calle","4","10","3","trafico alto","150","40","baja","si"
"Comas_1127","Rimac_1457","avenida","10","20","1","trafico libre","60","60","baja","si"
"Los Olivos_328","Comas_47","avenida","7","29","1","trafico libre","40","50","media","no"
"Rimac_837","Comas_1295","avenida","7","33","3","trafico alto","60","50","baja","no"
"La Molina_738","Surco_1461","calle","2","6","4","trafico extremo","100","30","media","no"
"Surco_937","Barranco_262","avenida","7","26","3","trafico alto","40","50","baja","no"
"San Isidro_1057","San Borja_236","autopista","15","69","1","trafico libre","60","80","alta","no"
"Callao_1038","Los Olivos_349","avenida","10","28","1","trafico libre","250","60","alta","no"
"La Molina_836","Surco_309","avenida","8","28","3","trafico alto","150","50","baja","no"
"Ate_894","La Molina_1314","avenida","3","14","3","trafico alto","60","50","baja","si"
"Ate_1269","San Juan de Lurigancho_1486","autopista","11","48","2","trafico moderado","60","80","alta","no"
"Comas_417","Los Olivos_1066","autopista","8","21","1","trafico libre","500","100","media","si"
"Rimac_578","Comas_276","autopista","14","42","1","trafico libre","250","100","alta","si"
"San Isidro_458","Rimac_934","autopista","12","42","1","trafico libre","60","80","alta","si"
"Ate_420","La Molina_791","calle","3","11","2","trafico moderado","150","30","baja","si"
"La Molina_770","San Borja_525","avenida","8","28","3","trafico alto","100","60","media","no"
"San Juan de Lurigancho_1017","Ate_1137","autopista","13","62","1","trafico libre","40","100","media","si"
"Barranco_391","Surco_163","calle","5","13","4","trafico extremo","250","30","baja","si"
"Rimac_241","San Isidro_577","avenida","8","39","3","trafico alto","250","60","alta","si"
"Surco_1446","Barranco_23","avenida","8","19","1","trafico libre","60","60","media","si"
"Rimac_1040","Comas_323","calle","4","17","4","trafico extremo","40","40","media","no"
"Villa El Salvador_1356","Chorrillos_1099","autopista","10","41","1","trafico libre","250","80","alta","si"
"Villa El Salvador_926","Surco_1446","avenida","7","14","3","trafico alto","150","50","alta","si"
"Comas_561","Los Olivos_249","avenida","9","39","2","trafico moderado","40","60","alta","no"
"Surco_1463","La Molina_836","avenida","4","9","3","trafico alto","100","50","baja","no"
"Chorrillos_1366","Villa El Salvador_538","avenida","10","26","2","trafico moderado","100","50","media","si"
"Villa El Salvador_50","Surco_728","avenida","6","30","1","trafico libre","60","50","media","si"
"Rimac_1223","Comas_190","avenida","5","20","3","trafico alto","150","50","baja","si"
"Chorrillos_284","Villa El Salvador_1001","avenida","5","23","2","trafico moderado","100","60","alta","no"
"Comas_1095","Los Olivos_1285","autopista","9","45","1","trafico libre","500","100","alta","si"
"Chorrillos_422","Villa El Salvador_1094","autopista","15","66","2","trafico moderado","40","100","media","no"
"Rimac_550","San Isidro_1497","autopista","8","19","1","trafico libre","60","100","media","no"
"Ate_539","La Molina_489","avenida","9","36","3","trafico alto","250","50","alta","si"
"San Isidro_744","Miraflores_1193","avenida","8","39","2","trafico moderado","100","60","baja","si"
"La Molina_8","San Borja_297","calle","1","5","4","trafico extremo","500","30","baja","no"
"Miraflores_157","San Isidro_1056","autopista","8","38","2","trafico moderado","250","80","baja","no"
"San Borja_1075","La Molina_738","autopista","9","31","2","trafico moderado","500","100","alta","no"
"Villa El Salvador_294","Chorrillos_1229","autopista","15","73","1","trafico libre","100","80","alta","no"
"Callao_996","Los Olivos_1296","avenida","8","34","1","trafico libre","500","50","media","no"
"Villa El Salvador_538","Surco_143","avenida","5","22","3","trafico alto","60","60","media","no"
"Chorrillos_1241","Villa El Salvador_261","calle","2","8","3","trafico alto","40","40","media","si"
"Villa El Salvador_565","Surco_1354","autopista","14","50","2","trafico moderado","60","100","baja","si"
"Ate_628","San Juan de Lurigancho_624","autopista","8","18","2","trafico moderado","500","80","baja","no"
"San Borja_1410","Surco_1455","autopista","14","43","2","trafico moderado","150","80","alta","si"
"San Borja_274","Surco_163","calle","1","2","2","trafico moderado","60","30","alta","si"
"Los Olivos_1125","Comas_1294","avenida","8","23","2","trafico moderado","500","50","media","no"
"Surco_76","San Borja_198","calle","2","4","4","trafico extremo","500","30","alta","si"
"San Miguel_976","San Isidro_790","calle","5","17","4","trafico extremo","500","40","media","si"
"Ate_535","La Molina_998","calle","3","10","2","trafico moderado","150","40","media","si"
"Callao_62","Los Olivos_247","avenida","7","34","1","trafico libre","60","50","baja","si"
"Rimac_797","Comas_123","avenida","5","20","1","trafico libre","40","60","baja","no"
"Miraflores_799","San Isidro_164","autopista","9","34","1","trafico libre","60","80","alta","si"
"La Molina_853","San Borja_1189","calle","5","25","3","trafico alto","40","40","alta","si"
"San Miguel_758","San Isidro_790","calle","3","8","4","trafico extremo","250","40","media","no"
"Callao_84","Los Olivos_40","avenida","3","6","1","trafico libre","60","60","media","no"
"San Miguel_239","Callao_53","autopista","9","40","2","trafico moderado","100","100","media","no"
"Villa El Salvador_181","Surco_1461","autopista","13","42","2","trafico moderado","60","100","alta","no"
"Comas_1393","Los Olivos_353","calle","2","6","3","trafico alto","100","40","alta","si"
"Comas_1295","Los Olivos_1447","calle","3","13","2","trafico moderado","60","30","media","no"
"Comas_636","Los Olivos_951","calle","3","9","2","trafico moderado","250","40","media","no"
"Callao_1401","San Miguel_976","avenida","3","11","2","trafico moderado","250","50","baja","si"
"Los Olivos_1496","Comas_47","avenida","4","14","1","trafico libre","40","50","media","no"
"San Isidro_767","San Borja_1111","avenida","10","40","3","trafico alto","60","60","alta","si"
"Villa El Salvador_320","Chorrillos_1233","calle","1","4","3","trafico alto","150","30","alta","si"
"Ate_330","San Juan de Lurigancho_1288","avenida","7","29","1","trafico libre","150","50","alta","si"
"Rimac_359","San Isidro_1325","calle","5","18","4","trafico extremo","250","30","alta","no"
"San Isidro_1491","San Borja_471","calle","2","10","4","trafico extremo","250","30","media","si"
"Callao_90","San Miguel_1109","autopista","13","40","2","trafico moderado","500","80","baja","si"
"San Borja_110","Surco_712","calle","5","13","2","trafico moderado","60","30","alta","no"
"San Miguel_308","San Isidro_214","calle","5","19","2","trafico moderado","250","40","alta","si"
"Surco_199","Barranco_262","autopista","8","21","2","trafico moderado","60","80","baja","no"
"Villa El Salvador_42","Chorrillos_286","avenida","5","20","2","trafico moderado","250","60","alta","si"
"Callao_74","Los Olivos_362","calle","3","7","4","trafico extremo","150","30","baja","no"
"San Juan de Lurigancho_700","Ate_1029","autopista","14","60","1","trafico libre","250","100","media","si"
"Chorrillos_579","Villa El Salvador_796","avenida","7","29","2","trafico moderado","150","60","baja","no"
"San Isidro_1079","Miraflores_83","autopista","12","58","2","trafico moderado","150","80","media","si"
"Comas_490","Rimac_1200","autopista","11","49","2","trafico moderado","100","80","media","si"
"San Borja_798","Surco_947","avenida","9","40","3","trafico alto","100","50","baja","si"
"Surco_218","Barranco_1357","calle","4","14","2","trafico moderado","150","40","baja","no"
"Rimac_1457","Comas_611","autopista","11","41","1","trafico libre","60","100","alta","no"
"San Juan de Lurigancho_448","Ate_1119","avenida","4","8","1","trafico libre","40","60","alta","si"
"Chorrillos_350","Barranco_945","autopista","11","41","1","trafico libre","40","100","media","no"
"Rimac_769","San Isidro_400","autopista","10","30","2","trafico moderado","100","80","alta","si"
"Villa El Salvador_280","Chorrillos_953","calle","4","17","2","trafico moderado","60","40","baja","si"
"San Juan de Lurigancho_394","Ate_152","calle","4","19","4","trafico extremo","150","30","media","no"
"Rimac_621","Comas_1480","calle","5","19","4","trafico extremo","40","40","alta","no"
"Los Olivos_714","Callao_1042","autopista","14","63","1","trafico libre","60","80","media","si"
"San Borja_230","La Molina_489","autopista","10","34","2","trafico moderado","150","100","baja","si"
"Ate_1420","La Molina_836","avenida","4","13","1","trafico libre","40","60","media","no"
"Villa El Salvador_1472","Chorrillos_645","avenida","5","25","1","trafico libre","500","60","alta","no"
"Ate_649","San Juan de Lurigancho_503","avenida","7","25","2","trafico moderado","250","60","baja","no"
"Miraflores_1160","Surco_1479","calle","3","8","2","trafico moderado","150","30","media","no"
"Miraflores_1355","San Isidro_402","calle","2","6","2","trafico moderado","100","30","media","no"
"Barranco_1047","Chorrillos_1233","autopista","10","48","2","trafico moderado","40","80","alta","si"
"Villa El Salvador_730","Surco_310","calle","5","25","4","trafico extremo","40","40","baja","si"
"La Molina_202","San Borja_430","avenida","8","27","2","trafico moderado","250","60","media","si"
"Comas_1408","Rimac_822","avenida","10","45","2","trafico moderado","60","50","media","si"
"Ate_344","La Molina_298","autopista","9","19","1","trafico libre","250","100","media","si"
"Ate_1292","San Juan de Lurigancho_515","calle","3","10","4","trafico extremo","250","40","alta","si"
"San Miguel_1212","Callao_10","autopista","14","41","2","trafico moderado","60","100","media","si"
"San Borja_564","Surco_913","calle","2","6","2","trafico moderado","100","40","media","no"
"Los Olivos_1003","Comas_123","autopista","13","32","1","trafico libre","150","100","alta","si"
"Ate_1473","La Molina_451","autopista","14","28","2","trafico moderado","100","100","media","si"
"San Borja_413","La Molina_727","autopista","11","33","2","trafico moderado","40","80","baja","si"
"Villa El Salvador_396","Surco_218","calle","4","10","4","trafico extremo","60","30","alta","no"
"San Juan de Lurigancho_374","Rimac_134","calle","4","12","3","trafico alto","150","30","media","no"
"Los Olivos_86","Comas_457","calle","1","4","4","trafico extremo","250","40","baja","no"
"Chorrillos_1068","Barranco_806","calle","1","2","4","trafico extremo","150","40","alta","no"
"San Miguel_1323","San Isidro_619","calle","2","7","3","trafico alto","250","30","media","no"
"Los Olivos_1066","Comas_79","calle","3","6","2","trafico moderado","40","40","baja","si"
"Chorrillos_1167","Barranco_1360","autopista","12","55","1","trafico libre","250","100","baja","si"
"Ate_1416","San Juan de Lurigancho_424","avenida","7","33","2","trafico moderado","150","60","baja","si"
"San Juan de Lurigancho_473","Ate_382","calle","2","4","4","trafico extremo","60","30","baja","no"
"San Isidro_805","San Borja_965","autopista","10","39","1","trafico libre","250","80","media","si"
"Miraflores_661","San Isidro_222","calle","2","6","4","trafico extremo","150","30","media","si"
"Chorrillos_1329","Villa El Salvador_788","calle","5","18","3","trafico alto","40","40","alta","no"
"San Juan de Lurigancho_1238","Ate_1361","avenida","8","27","1","trafico libre","250","60","media","si"
"Los Olivos_61","Comas_172","calle","2","4","4","trafico extremo","150","30","alta","no"
"Comas_1170","Los Olivos_1447","avenida","10","21","2","trafico moderado","100","50","alta","si"
"Rimac_240","San Isidro_188","avenida","3","11","3","trafico alto","60","50","media","no"
"Ate_1307","San Juan de Lurigancho_664","autopista","12","43","1","trafico libre","100","100","alta","no"
"Chorrillos_1072","Barranco_1013","autopista","13","50","1","trafico libre","250","80","media","si"
"Miraflores_75","Surco_1377","autopista","15","66","2","trafico moderado","60","100","baja","si"
"La Molina_705","San Borja_291","avenida","9","35","3","trafico alto","500","50","alta","no"
"Surco_5","La Molina_412","autopista","8","24","1","trafico libre","100","80","alta","no"
"Miraflores_995","San Isidro_1252","avenida","7","31","2","trafico moderado","500","60","alta","si"
"San Isidro_805","San Borja_173","calle","5","18","4","trafico extremo","40","40","baja","no"
"San Miguel_162","Callao_1038","avenida","3","12","3","trafico alto","250","60","baja","no"
"San Miguel_1323","Callao_574","calle","1","2","4","trafico extremo","40","40","alta","si"
"San Juan de Lurigancho_339","Rimac_1213","avenida","10","23","1","trafico libre","60","50","alta","no"
"San Isidro_336","Rimac_384","calle","2","8","4","trafico extremo","150","30","media","no"
"Rimac_969","Comas_828","avenida","8","34","1","trafico libre","500","60","baja","no"
"San Borja_258","Surco_1363","avenida","6","15","2","trafico moderado","150","60","media","no"
"La Molina_1318","Ate_343","calle","1","2","2","trafico moderado","500","30","media","si"
"Surco_119","Barranco_861","calle","2","6","2","trafico moderado","40","40","alta","no"
"Comas_79","Rimac_1138","calle","2","7","2","trafico moderado","150","40","baja","si"
"Chorrillos_1148","Villa El Salvador_849","calle","4","18","2","trafico moderado","40","40","media","no"
"Ate_102","La Molina_898","autopista","15","58","2","trafico moderado","250","80","baja","no"
"Ate_971","La Molina_998","calle","4","15","3","trafico alto","100","30","alta","si"
"San Miguel_891","San Isidro_1120","avenida","8","27","2","trafico moderado","500","50","baja","no"
"Callao_996","San Miguel_763","avenida","7","25","2","trafico moderado","150","60","media","no"
"Callao_985","Los Olivos_873","calle","3","11","4","trafico extremo","250","30","alta","no"
"Rimac_822","Comas_126","autopista","12","36","1","trafico libre","500","100","media","no"
"Los Olivos_1421","Callao_1389","avenida","3","9","3","trafico alto","40","60","media","no"
"La Molina_238","Surco_794","autopista","15","46","1","trafico libre","150","80","media","si"
"Miraflores_1069","San Isidro_1497","autopista","9","30","1","trafico libre","40","80","alta","no"
"San Isidro_747","Rimac_436","avenida","3","12","3","trafico alto","150","50","baja","si"
"San Isidro_383","San Borja_1350","autopista","14","32","2","trafico moderado","250","80","media","no"
"La Molina_629","Surco_150","calle","4","8","2","trafico moderado","100","40","alta","no"
"Chorrillos_715","Barranco_1360","autopista","12","54","1","trafico libre","100","80","alta","no"
"San Borja_1277","Surco_43","calle","5","11","2","trafico moderado","60","40","media","si"
"Rimac_1223","Comas_527","avenida","10","50","3","trafico alto","500","60","baja","si"
"San Isidro_748","Rimac_880","autopista","13","57","2","trafico moderado","250","80","alta","no"
"Villa El Salvador_1094","Chorrillos_904","calle","4","11","2","trafico moderado","100","40","media","no"
"San Borja_1189","La Molina_1280","calle","2","6","2","trafico moderado","60","30","baja","si"
"San Isidro_287","San Borja_389","autopista","10","42","1","trafico libre","250","100","alta","si"
"San Isidro_1220","Rimac_135","calle","4","8","2","trafico moderado","40","40","baja","no"
"Miraflores_252","Barranco_159","avenida","9","39","2","trafico moderado","100","60","alta","no"
"Surco_43","La Molina_1165","avenida","5","19","2","trafico moderado","40","60","media","no"
"Villa El Salvador_1282","Surco_16","calle","5","25","2","trafico moderado","60","40","media","si"
"Rimac_1422","Comas_276","autopista","13","61","2","trafico moderado","40","80","alta","no"
"San Miguel_686","Callao_31","calle","1","4","3","trafico alto","100","30","media","no"
"Los Olivos_87","Callao_1401","autopista","10","26","2","trafico moderado","500","100","baja","si"
"La Molina_676","Surco_517","avenida","5","25","1","trafico libre","150","60","baja","si"
"San Isidro_352","Rimac_235","calle","4","17","3","trafico alto","100","30","media","si"
"Surco_264","La Molina_854","avenida","3","12","2","trafico moderado","500","60","alta","no"
"San Juan de Lurigancho_100","Ate_888","autopista","11","49","1","trafico libre","500","100","media","no"
"Barranco_993","Chorrillos_271","calle","5","18","3","trafico alto","150","30","media","no"
"San Isidro_1207","Miraflores_157","calle","3","11","4","trafico extremo","500","30","media","no"
"Comas_1154","Rimac_1310","calle","3","11","3","trafico alto","100","40","baja","si"
"Barranco_945","Surco_254","avenida","6","23","2","trafico moderado","250","60","media","no"
"San Juan de Lurigancho_762","Ate_52","calle","1","2","2","trafico moderado","100","30","alta","no"
"San Miguel_1062","San Isidro_1469","autopista","11","48","1","trafico libre","250","80","baja","no"
"Callao_62","San Miguel_519","avenida","7","15","2","trafico moderado","250","50","media","no"
"San Borja_508","San Isidro_785","autopista","8","31","2","trafico moderado","40","80","alta","si"
"Callao_820","Los Olivos_1026","avenida","7","33","2","trafico moderado","250","60","alta","no"
"Ate_455","La Molina_930","autopista","13","26","2","trafico moderado","60","100","alta","no"
"San Isidro_1081","Miraflores_316","avenida","6","18","1","trafico libre","250","60","media","si"
"San Isidro_739","Rimac_1213","avenida","5","20","3","trafico alto","40","50","baja","no"
