"id_interseccion","nombre","distrito","zona","latitud","longitud","tipo_interseccion","semaforo"
"1255","Chorrillos_1255","Chorrillos","Lima Sur","-12.063061","-77.112994","rotonda","no"
"1256","Chorrillos_1256","Chorrillos","Lima Sur","-12.131019","-77.085531","interseccion principal","si"
"1257","Ate_1257","Ate","Lima Este","-11.886698","-77.179252","rotonda","no"
"1258","La Molina_1258","La Molina","Lima Este","-12.127674","-77.0247","rotonda","no"
"1259","San Isidro_1259","San Isidro","Lima Centro","-12.213356","-76.969928","rotonda","no"
"1260","Barranco_1260","Barranco","Lima Sur","-12.200612","-77.072717","rotonda","si"
"1261","Los Olivos_1261","Los Olivos","Lima Norte","-12.165646","-76.991522","rotonda","no"
"1262","La Molina_1262","La Molina","Lima Este","-12.089811","-76.915516","cruce","si"
"1263","Villa El Salvador_1263","Villa El Salvador","Lima Sur","-11.864536","-77.098573","interseccion principal","si"
"1264","Ate_1264","Ate","Lima Este","-11.86512","-76.862485","rotonda","no"
"1265","Miraflores_1265","Miraflores","Lima Sur","-12.061547","-76.895375","rotonda","si"
"1266","Comas_1266","Comas","Lima Norte","-12.101667","-76.90842","cruce","no"
"1267","Los Olivos_1267","Los Olivos","Lima Norte","-11.868282","-76.937608","cruce","si"
"1268","San Miguel_1268","San Miguel","Lima Oeste","-12.146469","-77.010371","interseccion principal","no"
"1269","Rimac_1269","Rimac","Lima Centro","-11.994483","-77.127335","cruce","no"
"1270","Comas_1270","Comas","Lima Norte","-11.965668","-77.122486","rotonda","si"
"1271","San Miguel_1271","San Miguel","Lima Oeste","-12.115278","-77.19213","interseccion principal","no"
"1272","Barranco_1272","Barranco","Lima Sur","-12.029462","-77.035254","cruce","si"
"1273","Miraflores_1273","Miraflores","Lima Sur","-12.107087","-77.015805","interseccion principal","si"
"1274","Chorrillos_1274","Chorrillos","Lima Sur","-11.997586","-77.093301","cruce","no"
"1275","Comas_1275","Comas","Lima Norte","-11.867218","-76.918323","cruce","no"
"1276","San Miguel_1276","San Miguel","Lima Oeste","-12.173881","-77.170546","rotonda","si"
"1277","Comas_1277","Comas","Lima Norte","-11.882383","-76.955113","cruce","no"
"1278","San Borja_1278","San Borja","Lima Centro","-11.984233","-77.177685","rotonda","si"
"1279","San Isidro_1279","San Isidro","Lima Centro","-12.088309","-77.173612","rotonda","no"
"1280","San Juan de Lurigancho_1280","San Juan de Lurigancho","Lima Este","-11.936836","-77.049126","cruce","si"
"1281","Ate_1281","Ate","Lima Este","-12.047902","-77.150683","cruce","no"
"1282","San Borja_1282","San Borja","Lima Centro","-12.08825","-77.059887","rotonda","no"
"1283","San Isidro_1283","San Isidro","Lima Centro","-12.138431","-76.983574","rotonda","no"
"1284","Comas_1284","Comas","Lima Norte","-12.161329","-76.970493","interseccion principal","si"
"1285","San Isidro_1285","San Isidro","Lima Centro","-12.057903","-77.041788","interseccion principal","si"
"1286","San Borja_1286","San Borja","Lima Centro","-12.247433","-77.082791","cruce","no"
"1287","Ate_1287","Ate","Lima Este","-12.062423","-77.034549","rotonda","si"
"1288","Miraflores_1288","Miraflores","Lima Sur","-12.163015","-77.025056","rotonda","si"
"1289","Barranco_1289","Barranco","Lima Sur","-11.905845","-76.918698","interseccion principal","no"
"1290","Comas_1290","Comas","Lima Norte","-12.095952","-77.0023","cruce","no"
"1291","La Molina_1291","La Molina","Lima Este","-12.15297","-77.055537","cruce","si"
"1292","San Isidro_1292","San Isidro","Lima Centro","-11.996918","-77.199925","interseccion principal","no"
"1293","Rimac_1293","Rimac","Lima Centro","-12.098372","-77.052864","interseccion principal","si"
"1294","San Miguel_1294","San Miguel","Lima Oeste","-12.090573","-77.128049","cruce","si"
"1295","La Molina_1295","La Molina","Lima Este","-11.855355","-77.116138","cruce","si"
"1296","Comas_1296","Comas","Lima Norte","-11.875803","-76.908995","cruce","si"
"1297","San Borja_1297","San Borja","Lima Centro","-11.89665","-77.060248","cruce","no"
"1298","San Borja_1298","San Borja","Lima Centro","-12.067972","-77.125738","rotonda","si"
"1299","Los Olivos_1299","Los Olivos","Lima Norte","-12.115381","-76.870443","interseccion principal","no"
"1300","San Isidro_1300","San Isidro","Lima Centro","-12.03824","-77.071917","rotonda","si"
"1301","Barranco_1301","Barranco","Lima Sur","-11.94305","-77.160283","interseccion principal","no"
"1302","La Molina_1302","La Molina","Lima Este","-12.248151","-77.032488","cruce","no"
"1303","Callao_1303","Callao","Lima Oeste","-12.232621","-77.192679","cruce","no"
"1304","La Molina_1304","La Molina","Lima Este","-11.937725","-76.864988","interseccion principal","no"
"1305","Ate_1305","Ate","Lima Este","-12.078171","-77.063262","interseccion principal","no"
"1306","Rimac_1306","Rimac","Lima Centro","-12.161942","-76.987055","interseccion principal","si"
"1307","Callao_1307","Callao","Lima Oeste","-11.902283","-76.979697","interseccion principal","si"
"1308","Callao_1308","Callao","Lima Oeste","-11.9854","-76.935656","rotonda","si"
"1309","Miraflores_1309","Miraflores","Lima Sur","-12.217518","-77.091054","cruce","si"
"1310","Rimac_1310","Rimac","Lima Centro","-12.249842","-77.101437","cruce","no"
"1311","Rimac_1311","Rimac","Lima Centro","-12.222426","-76.877067","interseccion principal","no"
"1312","Villa El Salvador_1312","Villa El Salvador","Lima Sur","-12.1272","-77.189204","interseccion principal","no"
"1313","Comas_1313","Comas","Lima Norte","-11.96648","-76.856991","interseccion principal","si"
"1314","San Borja_1314","San Borja","Lima Centro","-12.202759","-77.057955","rotonda","no"
"1315","Callao_1315","Callao","Lima Oeste","-12.129882","-76.884698","cruce","no"
"1316","San Isidro_1316","San Isidro","Lima Centro","-11.940396","-76.883937","interseccion principal","no"
"1317","Miraflores_1317","Miraflores","Lima Sur","-12.045652","-77.041126","rotonda","si"
"1318","Comas_1318","Comas","Lima Norte","-11.87035","-77.046626","interseccion principal","si"
"1319","Rimac_1319","Rimac","Lima Centro","-11.969353","-76.96465","rotonda","si"
"1320","Barranco_1320","Barranco","Lima Sur","-12.137268","-76.928393","rotonda","si"
"1321","Ate_1321","Ate","Lima Este","-11.896524","-77.091371","interseccion principal","si"
"1322","Villa El Salvador_1322","Villa El Salvador","Lima Sur","-11.967369","-77.034932","cruce","no"
"1323","Callao_1323","Callao","Lima Oeste","-12.17229","-77.181545","rotonda","si"
"1324","Callao_1324","Callao","Lima Oeste","-12.18327","-76.9543","rotonda","si"
"1325","San Isidro_1325","San Isidro","Lima Centro","-12.181537","-76.971116","cruce","no"
"1326","Miraflores_1326","Miraflores","Lima Sur","-11.890904","-77.12979","interseccion principal","no"
"1327","San Borja_1327","San Borja","Lima Centro","-12.049199","-77.130316","cruce","no"
"1328","San Juan de Lurigancho_1328","San Juan de Lurigancho","Lima Este","-12.065294","-76.865528","interseccion principal","si"
"1329","San Juan de Lurigancho_1329","San Juan de Lurigancho","Lima Este","-12.12297","-76.989559","interseccion principal","no"
"1330","Barranco_1330","Barranco","Lima Sur","-12.211203","-76.909692","interseccion principal","si"
"1331","Comas_1331","Comas","Lima Norte","-11.957883","-77.135382","rotonda","no"
"1332","Rimac_1332","Rimac","Lima Centro","-12.246375","-76.989664","cruce","no"
"1333","Barranco_1333","Barranco","Lima Sur","-11.851461","-76.943026","interseccion principal","no"
"1334","San Juan de Lurigancho_1334","San Juan de Lurigancho","Lima Este","-11.903599","-76.998957","interseccion principal","si"
"1335","San Juan de Lurigancho_1335","San Juan de Lurigancho","Lima Este","-12.115064","-76.887488","interseccion principal","si"
"1336","Los Olivos_1336","Los Olivos","Lima Norte","-11.88183","-76.866172","cruce","no"
"1337","Comas_1337","Comas","Lima Norte","-11.994488","-77.03426","interseccion principal","si"
"1338","San Juan de Lurigancho_1338","San Juan de Lurigancho","Lima Este","-12.041793","-76.958671","cruce","si"
"1339","Villa El Salvador_1339","Villa El Salvador","Lima Sur","-12.208963","-76.952634","cruce","si"
"1340","Miraflores_1340","Miraflores","Lima Sur","-11.860867","-77.009851","cruce","si"
"1341","San Borja_1341","San Borja","Lima Centro","-12.083524","-76.95511","cruce","si"
"1342","Chorrillos_1342","Chorrillos","Lima Sur","-12.130771","-77.089735","cruce","no"
"1343","Villa El Salvador_1343","Villa El Salvador","Lima Sur","-12.13785","-76.856508","cruce","si"
"1344","San Miguel_1344","San Miguel","Lima Oeste","-11.866237","-77.052946","interseccion principal","no"
"1345","Chorrillos_1345","Chorrillos","Lima Sur","-12.084217","-76.868007","interseccion principal","si"
"1346","San Miguel_1346","San Miguel","Lima Oeste","-12.21597","-77.197938","rotonda","no"
"1347","Miraflores_1347","Miraflores","Lima Sur","-12.106902","-76.99271","interseccion principal","si"
"1348","Rimac_1348","Rimac","Lima Centro","-12.031193","-77.10259","cruce","si"
"1349","Ate_1349","Ate","Lima Este","-12.20277","-76.874654","cruce","si"
"1350","Chorrillos_1350","Chorrillos","Lima Sur","-12.196768","-76.903874","interseccion principal","si"
"1351","Miraflores_1351","Miraflores","Lima Sur","-11.931581","-76.911068","rotonda","no"
"1352","Chorrillos_1352","Chorrillos","Lima Sur","-12.042277","-77.012076","rotonda","si"
"1353","Callao_1353","Callao","Lima Oeste","-12.089143","-76.916759","cruce","no"
"1354","San Miguel_1354","San Miguel","Lima Oeste","-12.068816","-77.090995","cruce","si"
"1355","Villa El Salvador_1355","Villa El Salvador","Lima Sur","-12.246421","-77.085114","rotonda","no"
"1356","Barranco_1356","Barranco","Lima Sur","-12.241859","-77.082873","cruce","no"
"1357","Rimac_1357","Rimac","Lima Centro","-11.875787","-77.019053","rotonda","si"
"1358","San Juan de Lurigancho_1358","San Juan de Lurigancho","Lima Este","-11.850532","-76.85094","rotonda","si"
"1359","Barranco_1359","Barranco","Lima Sur","-12.169941","-77.179558","cruce","no"
"1360","Rimac_1360","Rimac","Lima Centro","-11.937908","-77.068876","interseccion principal","si"
"1361","Los Olivos_1361","Los Olivos","Lima Norte","-11.920104","-76.977158","interseccion principal","no"
"1362","San Miguel_1362","San Miguel","Lima Oeste","-11.885826","-76.96274","cruce","si"
"1363","Rimac_1363","Rimac","Lima Centro","-12.149471","-77.084583","interseccion principal","si"
"1364","San Isidro_1364","San Isidro","Lima Centro","-11.870398","-76.923297","interseccion principal","no"
"1365","Ate_1365","Ate","Lima Este","-12.118558","-77.150358","rotonda","si"
"1366","Ate_1366","Ate","Lima Este","-11.895827","-76.951083","rotonda","si"
"1367","Barranco_1367","Barranco","Lima Sur","-11.942058","-76.879639","rotonda","no"
"1368","Comas_1368","Comas","Lima Norte","-11.957118","-76.98463","cruce","si"
"1369","San Isidro_1369","San Isidro","Lima Centro","-12.24458","-76.930841","cruce","si"
"1370","Barranco_1370","Barranco","Lima Sur","-12.10411","-77.030624","rotonda","no"
"1371","San Isidro_1371","San Isidro","Lima Centro","-12.010218","-77.19656","interseccion principal","si"
"1372","Chorrillos_1372","Chorrillos","Lima Sur","-12.114731","-76.981664","interseccion principal","si"
"1373","Los Olivos_1373","Los Olivos","Lima Norte","-12.147899","-76.959845","rotonda","no"
"1374","San Miguel_1374","San Miguel","Lima Oeste","-12.203288","-77.118123","cruce","no"
"1375","Ate_1375","Ate","Lima Este","-12.049053","-77.01289","interseccion principal","si"
"1376","Callao_1376","Callao","Lima Oeste","-11.876287","-77.160864","rotonda","no"
"1377","Surco_1377","Surco","Lima Sur","-12.091648","-76.900499","cruce","si"
"1378","Surco_1378","Surco","Lima Sur","-12.07823","-76.99169","rotonda","no"
"1379","Surco_1379","Surco","Lima Sur","-11.918079","-77.146152","rotonda","si"
"1380","Miraflores_1380","Miraflores","Lima Sur","-12.184595","-77.056866","cruce","si"
"1381","La Molina_1381","La Molina","Lima Este","-11.940533","-77.092811","cruce","si"
"1382","San Isidro_1382","San Isidro","Lima Centro","-12.056191","-77.039282","rotonda","no"
"1383","San Isidro_1383","San Isidro","Lima Centro","-12.11202","-77.04172","interseccion principal","no"
"1384","Comas_1384","Comas","Lima Norte","-12.066851","-77.180385","interseccion principal","no"
"1385","Comas_1385","Comas","Lima Norte","-11.961218","-76.991055","interseccion principal","no"
"1386","San Borja_1386","San Borja","Lima Centro","-12.19071","-77.180048","interseccion principal","si"
"1387","Surco_1387","Surco","Lima Sur","-11.992788","-77.084298","cruce","no"
"1388","San Juan de Lurigancho_1388","San Juan de Lurigancho","Lima Este","-11.863586","-77.191338","cruce","si"
"1389","San Miguel_1389","San Miguel","Lima Oeste","-12.101233","-77.151027","rotonda","no"
"1390","San Juan de Lurigancho_1390","San Juan de Lurigancho","Lima Este","-12.230835","-77.077171","rotonda","si"
"1391","Los Olivos_1391","Los Olivos","Lima Norte","-12.228257","-77.142802","cruce","si"
"1392","Callao_1392","Callao","Lima Oeste","-11.92229","-77.144239","cruce","no"
"1393","Surco_1393","Surco","Lima Sur","-11.856508","-77.071068","rotonda","no"
"1394","La Molina_1394","La Molina","Lima Este","-12.106844","-77.196437","interseccion principal","si"
"1395","Callao_1395","Callao","Lima Oeste","-12.05921","-77.112457","rotonda","no"
"1396","Callao_1396","Callao","Lima Oeste","-12.004596","-76.963203","cruce","si"
"1397","Comas_1397","Comas","Lima Norte","-11.916602","-77.032434","cruce","si"
"1398","Rimac_1398","Rimac","Lima Centro","-12.136281","-77.146807","rotonda","no"
"1399","Comas_1399","Comas","Lima Norte","-11.9796","-77.03026","rotonda","si"
"1400","Comas_1400","Comas","Lima Norte","-12.184483","-77.033786","rotonda","si"
"1401","Comas_1401","Comas","Lima Norte","-11.901212","-77.036975","interseccion principal","no"
"1402","Villa El Salvador_1402","Villa El Salvador","Lima Sur","-11.985802","-77.001978","interseccion principal","no"
"1403","Rimac_1403","Rimac","Lima Centro","-11.876672","-77.035736","interseccion principal","no"
"1404","Miraflores_1404","Miraflores","Lima Sur","-11.897996","-76.866765","rotonda","no"
"1405","San Miguel_1405","San Miguel","Lima Oeste","-12.224735","-77.036191","rotonda","si"
"1406","San Juan de Lurigancho_1406","San Juan de Lurigancho","Lima Este","-11.97857","-76.96012","cruce","si"
"1407","Comas_1407","Comas","Lima Norte","-12.082644","-76.943218","interseccion principal","si"
"1408","Chorrillos_1408","Chorrillos","Lima Sur","-11.931267","-76.895639","interseccion principal","no"
"1409","Barranco_1409","Barranco","Lima Sur","-12.206914","-76.954535","cruce","si"
"1410","Ate_1410","Ate","Lima Este","-12.191208","-77.02532","interseccion principal","si"
"1411","Surco_1411","Surco","Lima Sur","-11.875317","-77.196286","cruce","si"
"1412","Surco_1412","Surco","Lima Sur","-12.05928","-77.114111","interseccion principal","si"
"1413","San Isidro_1413","San Isidro","Lima Centro","-11.911132","-77.086442","interseccion principal","no"
"1414","Miraflores_1414","Miraflores","Lima Sur","-12.04076","-76.931476","interseccion principal","si"
"1415","San Isidro_1415","San Isidro","Lima Centro","-11.947479","-76.886968","cruce","no"
"1416","Ate_1416","Ate","Lima Este","-12.213921","-76.977686","cruce","no"
"1417","La Molina_1417","La Molina","Lima Este","-11.981381","-76.925154","rotonda","si"
"1418","Surco_1418","Surco","Lima Sur","-11.955721","-77.09965","rotonda","no"
"1419","La Molina_1419","La Molina","Lima Este","-11.962617","-77.133953","cruce","no"
"1420","San Miguel_1420","San Miguel","Lima Oeste","-11.950299","-77.17205","rotonda","no"
"1421","Callao_1421","Callao","Lima Oeste","-12.00412","-77.114551","rotonda","si"
"1422","Rimac_1422","Rimac","Lima Centro","-11.926456","-76.978167","interseccion principal","si"
"1423","Ate_1423","Ate","Lima Este","-11.860101","-76.862365","cruce","no"
"1424","Callao_1424","Callao","Lima Oeste","-11.970278","-77.132116","interseccion principal","si"
"1425","Surco_1425","Surco","Lima Sur","-11.851515","-77.132952","cruce","si"
"1426","Rimac_1426","Rimac","Lima Centro","-11.894527","-77.105029","interseccion principal","si"
"1427","Los Olivos_1427","Los Olivos","Lima Norte","-11.920153","-77.067229","rotonda","si"
"1428","Ate_1428","Ate","Lima Este","-12.19641","-76.900248","rotonda","no"
"1429","San Isidro_1429","San Isidro","Lima Centro","-11.931321","-76.86737","cruce","no"
"1430","Los Olivos_1430","Los Olivos","Lima Norte","-11.859745","-76.862417","rotonda","si"
"1431","Ate_1431","Ate","Lima Este","-11.978851","-77.142057","rotonda","no"
"1432","San Juan de Lurigancho_1432","San Juan de Lurigancho","Lima Este","-12.219657","-76.908224","cruce","no"
"1433","San Borja_1433","San Borja","Lima Centro","-12.104604","-77.095879","interseccion principal","no"
"1434","Miraflores_1434","Miraflores","Lima Sur","-12.146874","-76.892192","rotonda","si"
"1435","Surco_1435","Surco","Lima Sur","-12.054149","-76.972671","interseccion principal","no"
"1436","La Molina_1436","La Molina","Lima Este","-12.111237","-77.042772","interseccion principal","no"
"1437","San Miguel_1437","San Miguel","Lima Oeste","-12.104525","-77.19715","cruce","si"
"1438","Miraflores_1438","Miraflores","Lima Sur","-11.96249","-76.966095","cruce","si"
"1439","Miraflores_1439","Miraflores","Lima Sur","-12.046869","-76.893157","rotonda","no"
"1440","Rimac_1440","Rimac","Lima Centro","-12.209344","-77.090704","interseccion principal","no"
"1441","San Borja_1441","San Borja","Lima Centro","-11.947136","-77.15397","rotonda","no"
"1442","Rimac_1442","Rimac","Lima Centro","-12.140026","-77.115668","interseccion principal","si"
"1443","Rimac_1443","Rimac","Lima Centro","-12.100226","-77.018518","cruce","no"
"1444","San Juan de Lurigancho_1444","San Juan de Lurigancho","Lima Este","-12.241375","-77.151305","rotonda","no"
"1445","Miraflores_1445","Miraflores","Lima Sur","-12.179833","-77.109048","interseccion principal","si"
"1446","Callao_1446","Callao","Lima Oeste","-11.98268","-77.178453","cruce","no"
"1447","La Molina_1447","La Molina","Lima Este","-11.904158","-76.97006","rotonda","no"
"1448","Ate_1448","Ate","Lima Este","-12.151465","-76.916009","interseccion principal","no"
"1449","Miraflores_1449","Miraflores","Lima Sur","-12.246757","-76.99868","rotonda","si"
"1450","Barranco_1450","Barranco","Lima Sur","-12.215863","-77.16325","rotonda","no"
"1451","Callao_1451","Callao","Lima Oeste","-12.216706","-77.021019","cruce","no"
"1452","Rimac_1452","Rimac","Lima Centro","-12.14475","-77.085682","rotonda","no"
"1453","La Molina_1453","La Molina","Lima Este","-11.900849","-77.005553","rotonda","no"
"1454","La Molina_1454","La Molina","Lima Este","-12.055483","-77.175488","interseccion principal","si"
"1455","San Juan de Lurigancho_1455","San Juan de Lurigancho","Lima Este","-12.158341","-76.995303","cruce","no"
"1456","Miraflores_1456","Miraflores","Lima Sur","-12.191137","-77.079252","rotonda","si"
"1457","Rimac_1457","Rimac","Lima Centro","-12.016558","-76.981128","rotonda","si"
"1458","San Miguel_1458","San Miguel","Lima Oeste","-11.889637","-77.161756","interseccion principal","si"
"1459","Barranco_1459","Barranco","Lima Sur","-12.143516","-76.90282","interseccion principal","si"
"1460","San Borja_1460","San Borja","Lima Centro","-12.044131","-77.001411","rotonda","no"
"1461","Barranco_1461","Barranco","Lima Sur","-12.147343","-77.195717","interseccion principal","si"
"1462","La Molina_1462","La Molina","Lima Este","-12.188142","-76.884184","rotonda","no"
"1463","Surco_1463","Surco","Lima Sur","-11.950154","-77.053879","cruce","si"
"1464","Surco_1464","Surco","Lima Sur","-12.069314","-77.054643","cruce","no"
"1465","La Molina_1465","La Molina","Lima Este","-12.18487","-76.866599","rotonda","si"
"1466","Los Olivos_1466","Los Olivos","Lima Norte","-12.21036","-77.098157","interseccion principal","si"
"1467","Ate_1467","Ate","Lima Este","-12.084044","-77.165221","interseccion principal","no"
"1468","San Miguel_1468","San Miguel","Lima Oeste","-12.115917","-76.951138","interseccion principal","no"
"1469","Miraflores_1469","Miraflores","Lima Sur","-12.218538","-76.887182","interseccion principal","no"
"1470","Barranco_1470","Barranco","Lima Sur","-12.179516","-76.949136","interseccion principal","si"
"1471","Ate_1471","Ate","Lima Este","-12.08113","-76.904661","interseccion principal","si"
"1472","Barranco_1472","Barranco","Lima Sur","-11.92937","-76.929955","cruce","no"
"1473","Barranco_1473","Barranco","Lima Sur","-11.933311","-77.026933","interseccion principal","no"
"1474","San Borja_1474","San Borja","Lima Centro","-12.05478","-76.957944","rotonda","si"
"1475","San Isidro_1475","San Isidro","Lima Centro","-12.07272","-77.142838","rotonda","si"
"1476","La Molina_1476","La Molina","Lima Este","-12.041478","-76.994321","cruce","no"
"1477","Los Olivos_1477","Los Olivos","Lima Norte","-11.964618","-76.987175","interseccion principal","si"
"1478","Miraflores_1478","Miraflores","Lima Sur","-11.949746","-77.031608","interseccion principal","no"
"1479","Miraflores_1479","Miraflores","Lima Sur","-11.854818","-76.857071","interseccion principal","si"
"1480","San Miguel_1480","San Miguel","Lima Oeste","-11.902547","-76.93709","cruce","no"
"1481","Los Olivos_1481","Los Olivos","Lima Norte","-11.90711","-77.00466","cruce","si"
"1482","Barranco_1482","Barranco","Lima Sur","-12.220722","-76.905492","cruce","si"
"1483","La Molina_1483","La Molina","Lima Este","-12.109212","-76.86106","interseccion principal","no"
"1484","San Juan de Lurigancho_1484","San Juan de Lurigancho","Lima Este","-11.888868","-76.985842","interseccion principal","si"
"1485","La Molina_1485","La Molina","Lima Este","-12.097282","-77.009653","interseccion principal","si"
"1486","Chorrillos_1486","Chorrillos","Lima Sur","-12.159904","-76.941194","interseccion principal","no"
"1487","Los Olivos_1487","Los Olivos","Lima Norte","-12.175562","-77.134889","rotonda","si"
"1488","San Borja_1488","San Borja","Lima Centro","-12.113245","-77.049124","cruce","no"
"1489","Chorrillos_1489","Chorrillos","Lima Sur","-12.050753","-77.015181","interseccion principal","si"
"1490","Los Olivos_1490","Los Olivos","Lima Norte","-12.006075","-77.028668","interseccion principal","no"
"1491","San Borja_1491","San Borja","Lima Centro","-11.934401","-76.937524","rotonda","no"
"1492","Ate_1492","Ate","Lima Este","-11.988923","-77.151705","rotonda","si"
"1493","San Miguel_1493","San Miguel","Lima Oeste","-11.923913","-76.92709","interseccion principal","si"
"1494","La Molina_1494","La Molina","Lima Este","-11.953701","-77.069776","cruce","no"
"1495","San Borja_1495","San Borja","Lima Centro","-11.856355","-77.076841","interseccion principal","no"
"1496","Ate_1496","Ate","Lima Este","-12.115464","-77.004274","interseccion principal","no"
"1497","San Borja_1497","San Borja","Lima Centro","-12.051316","-76.936772","cruce","no"
"1498","Surco_1498","Surco","Lima Sur","-11.997562","-77.153986","interseccion principal","si"
"1499","Los Olivos_1499","Los Olivos","Lima Norte","-11.882272","-77.128878","rotonda","no"
"1500","Villa El Salvador_1500","Villa El Salvador","Lima Sur","-12.051517","-77.108036","interseccion principal","no"
