"origen","destino","tipo_via","distancia_km","tiempo_min","nivel_trafico","trafico","capacidad","velocidad_max","prioridad_via","bidireccional"
"Surco_396","Barranco_1051","avenida","10","38","1","trafico libre","500","60","media","no"
"Los Olivos_997","Callao_862","calle","5","12","4","trafico extremo","500","40","media","si"
"Miraflores_1414","San Isidro_307","calle","4","17","2","trafico moderado","500","40","baja","no"
"Chorrillos_986","Villa El Salvador_18","calle","4","10","2","trafico moderado","100","40","alta","si"
"Surco_746","San Borja_531","avenida","4","17","3","trafico alto","150","50","baja","no"
"Surco_1254","Barranco_843","calle","3","12","2","trafico moderado","100","30","baja","si"
"La Molina_799","Surco_1171","autopista","9","35","1","trafico libre","40","80","alta","no"
"San Miguel_642","Callao_475","avenida","5","13","3","trafico alto","60","60","baja","si"
"San Miguel_776","San Isidro_1283","autopista","11","46","2","trafico moderado","40","100","baja","si"
"Callao_1446","San Miguel_1468","autopista","11","42","2","trafico moderado","500","100","media","no"
"Chorrillos_288","Barranco_193","autopista","9","31","2","trafico moderado","250","80","baja","si"
"Rimac_1442","San Isidro_1429","avenida","3","12","2","trafico moderado","150","60","media","si"
"Surco_1463","Barranco_689","autopista","8","22","1","trafico libre","60","80","baja","no"
"San Miguel_325","San Isidro_948","avenida","7","15","1","trafico libre","150","50","baja","no"
"Barranco_1204","Chorrillos_557","avenida","5","23","1","trafico libre","250","50","media","si"
"Villa El Salvador_1500","Chorrillos_158","autopista","12","49","1","trafico libre","40","100","baja","si"
"Rimac_368","San Isidro_571","autopista","8","29","2","trafico moderado","40","100","media","no"
"San Juan de Lurigancho_1203","Rimac_1360","avenida","9","23","1","trafico libre","40","60","baja","no"
"La Molina_1027","San Borja_413","avenida","6","13","3","trafico alto","250","50","baja","si"
"Los Olivos_512","Callao_233","autopista","15","35","2","trafico moderado","60","80","alta","no"
"Miraflores_979","Surco_884","calle","3","12","4","trafico extremo","60","40","alta","si"
"San Borja_1058","Surco_560","calle","1","3","4","trafico extremo","100","40","media","no"
"San Borja_1116","La Molina_634","avenida","3","8","2","trafico moderado","500","60","alta","si"
"Chorrillos_769","Villa El Salvador_119","avenida","6","28","2","trafico moderado","250","60","alta","si"
"Ate_279","La Molina_1381","autopista","9","20","2","trafico moderado","150","100","alta","no"
"San Borja_47","San Isidro_1111","autopista","9","20","2","trafico moderado","150","100","baja","si"
"La Molina_588","Surco_196","autopista","12","25","1","trafico libre","150","100","alta","no"
"Los Olivos_772","Callao_356","calle","4","18","4","trafico extremo","150","30","alta","si"
"Los Olivos_481","Callao_433","calle","3","14","4","trafico extremo","100","40","baja","si"
"Ate_860","La Molina_1011","avenida","5","16","3","trafico alto","40","50","alta","si"
"La Molina_1453","Surco_437","autopista","12","36","2","trafico moderado","250","80","media","no"
"Ate_1305","La Molina_1036","autopista","12","28","2","trafico moderado","150","80","alta","no"
"San Juan de Lurigancho_729","Ate_1366","calle","1","2","2","trafico moderado","250","40","alta","si"
"Ate_408","La Molina_781","autopista","10","40","1","trafico libre","500","100","alta","no"
"San Miguel_1140","San Isidro_948","avenida","8","26","3","trafico alto","100","50","media","si"
"San Miguel_1095","Callao_800","calle","3","14","3","trafico alto","150","40","baja","si"
"San Borja_872","Surco_540","autopista","13","42","1","trafico libre","150","80","media","no"
"Comas_532","Los Olivos_792","avenida","5","17","3","trafico alto","40","60","alta","no"
"Ate_1162","La Molina_637","calle","2","10","2","trafico moderado","150","30","alta","no"
"Los Olivos_522","Comas_62","autopista","15","58","2","trafico moderado","150","80","baja","si"
"Comas_740","Los Olivos_796","autopista","15","72","2","trafico moderado","250","80","media","si"
"Comas_197","Los Olivos_103","calle","5","18","3","trafico alto","150","40","baja","si"
"Barranco_29","Surco_476","calle","4","14","3","trafico alto","500","40","baja","si"
"San Borja_3","La Molina_1453","autopista","14","31","2","trafico moderado","60","80","alta","no"
"San Isidro_1225","San Borja_1298","calle","2","5","4","trafico extremo","500","40","media","no"
"La Molina_473","Ate_1043","calle","1","4","4","trafico extremo","40","40","alta","no"
"Ate_1365","La Molina_1258","autopista","15","32","2","trafico moderado","60","80","baja","no"
"Comas_1313","Los Olivos_751","autopista","14","32","1","trafico libre","40","80","baja","no"
"Surco_992","La Molina_1098","autopista","11","23","2","trafico moderado","60","80","alta","si"
"La Molina_89","Surco_1498","calle","4","12","3","trafico alto","100","40","media","si"
"Los Olivos_104","Callao_916","calle","3","6","2","trafico moderado","250","40","baja","no"
"La Molina_440","Ate_279","calle","2","10","3","trafico alto","500","30","alta","si"
"Ate_1410","La Molina_343","calle","1","5","4","trafico extremo","150","30","media","no"
"San Borja_498","Surco_1006","calle","3","9","3","trafico alto","60","30","alta","si"
"Los Olivos_539","Comas_920","avenida","7","26","2","trafico moderado","250","60","media","no"
"Surco_409","La Molina_1417","calle","4","10","4","trafico extremo","150","30","baja","si"
"San Isidro_98","San Borja_94","avenida","9","29","1","trafico libre","500","60","baja","no"
"Rimac_319","San Isidro_397","avenida","4","20","1","trafico libre","500","50","alta","si"
"San Borja_1314","Surco_913","avenida","3","15","3","trafico alto","60","50","baja","no"
"San Borja_1491","San Isidro_414","autopista","13","31","2","trafico moderado","150","100","media","si"
"Barranco_1119","Miraflores_33","avenida","5","15","3","trafico alto","150","60","baja","no"
"La Molina_1417","Surco_24","autopista","9","44","2","trafico moderado","40","80","baja","si"
"Rimac_718","San Isidro_537","calle","5","23","4","trafico extremo","100","40","alta","si"
"Los Olivos_425","Comas_660","calle","4","14","4","trafico extremo","60","40","media","si"
"San Miguel_489","Callao_550","calle","4","14","2","trafico moderado","40","30","media","no"
"San Isidro_879","Rimac_685","autopista","10","21","2","trafico moderado","100","80","baja","no"
"Barranco_1473","Chorrillos_225","calle","4","11","4","trafico extremo","500","40","alta","si"
"Surco_1412","Barranco_77","avenida","4","19","2","trafico moderado","500","60","media","si"
"Surco_409","Barranco_1473","autopista","8","26","2","trafico moderado","40","80","baja","no"
"Barranco_218","Surco_523","autopista","15","44","1","trafico libre","500","80","media","no"
"Ate_533","San Juan de Lurigancho_490","avenida","4","8","3","trafico alto","150","60","baja","si"
"Ate_501","San Juan de Lurigancho_129","avenida","5","11","1","trafico libre","250","60","alta","si"
"San Isidro_768","Miraflores_384","autopista","15","39","1","trafico libre","60","100","baja","si"
"Villa El Salvador_1339","Chorrillos_1372","calle","5","25","2","trafico moderado","100","30","media","no"
"Rimac_368","San Isidro_969","avenida","5","14","2","trafico moderado","500","50","alta","si"
"Comas_130","Rimac_813","avenida","10","25","3","trafico alto","100","60","alta","no"
"Los Olivos_224","Comas_559","calle","2","9","2","trafico moderado","250","30","alta","si"
"Comas_1018","Rimac_443","calle","1","4","3","trafico alto","60","40","media","no"
"La Molina_1483","Surco_523","autopista","14","39","2","trafico moderado","500","100","alta","si"
"Barranco_946","Chorrillos_1150","avenida","9","33","2","trafico moderado","100","50","alta","si"
"Comas_564","Rimac_859","calle","5","23","2","trafico moderado","150","40","alta","no"
"San Borja_480","Surco_359","avenida","9","21","2","trafico moderado","150","50","alta","si"
"Surco_476","Barranco_890","avenida","3","13","3","trafico alto","40","60","baja","no"
"La Molina_816","San Borja_413","autopista","14","70","2","trafico moderado","100","100","media","no"
"San Miguel_1234","San Isidro_1149","calle","4","14","3","trafico alto","250","40","baja","si"
"Callao_496","Los Olivos_922","autopista","8","18","2","trafico moderado","100","80","baja","si"
"Miraflores_1054","Surco_572","autopista","9","34","2","trafico moderado","100","100","baja","si"
"La Molina_35","San Borja_413","calle","4","11","2","trafico moderado","250","40","media","si"
"Callao_222","Los Olivos_93","autopista","15","59","2","trafico moderado","40","80","media","si"
"Surco_359","Barranco_1289","calle","1","3","2","trafico moderado","500","30","alta","si"
"San Isidro_626","Rimac_794","autopista","15","64","1","trafico libre","500","80","baja","no"
"Rimac_443","Comas_920","autopista","11","42","1","trafico libre","40","100","baja","no"
"Surco_437","San Borja_1495","avenida","10","48","2","trafico moderado","150","50","alta","si"
"Miraflores_1195","San Isidro_536","avenida","5","18","1","trafico libre","150","60","baja","si"
"Ate_866","La Molina_343","avenida","4","8","1","trafico libre","60","60","alta","si"
"Chorrillos_283","Villa El Salvador_369","calle","2","9","3","trafico alto","40","40","alta","no"
"Ate_1216","La Molina_1447","calle","1","4","4","trafico extremo","250","30","media","no"
"San Borja_1460","La Molina_39","avenida","8","22","1","trafico libre","60","60","baja","no"
"Chorrillos_986","Villa El Salvador_146","calle","1","5","4","trafico extremo","500","40","baja","no"
"San Miguel_712","Callao_985","calle","5","20","2","trafico moderado","60","40","alta","no"
"Miraflores_687","Barranco_1131","autopista","15","40","1","trafico libre","60","80","alta","no"
"Ate_1133","San Juan de Lurigancho_752","avenida","5","10","3","trafico alto","60","50","baja","si"
"Surco_503","La Molina_637","calle","1","4","4","trafico extremo","500","30","alta","no"
"San Borja_173","La Molina_1112","autopista","15","74","2","trafico moderado","60","80","alta","no"
"Los Olivos_1477","Callao_27","autopista","14","35","2","trafico moderado","150","100","media","si"
"San Miguel_712","Callao_891","calle","3","12","3","trafico alto","250","30","baja","si"
"Ate_1431","La Molina_1098","calle","2","5","2","trafico moderado","500","30","media","no"
"Miraflores_384","Barranco_246","avenida","10","31","2","trafico moderado","150","60","media","no"
"San Miguel_671","Callao_496","autopista","9","27","1","trafico libre","60","100","media","si"
"Barranco_1172","Surco_82","autopista","8","38","2","trafico moderado","40","80","baja","si"
"Barranco_853","Chorrillos_215","autopista","9","28","2","trafico moderado","250","100","baja","si"
"Los Olivos_599","Comas_1270","autopista","15","57","1","trafico libre","500","80","alta","si"
"Barranco_453","Miraflores_982","avenida","10","36","2","trafico moderado","60","50","media","si"
"San Isidro_1049","Rimac_837","autopista","13","31","2","trafico moderado","250","80","media","no"
"La Molina_824","Surco_1158","autopista","9","18","1","trafico libre","60","100","media","no"
"Los Olivos_61","Comas_68","autopista","8","38","1","trafico libre","60","100","baja","si"
"Chorrillos_298","Villa El Salvador_257","calle","1","4","3","trafico alto","150","40","baja","si"
"Rimac_326","Comas_278","calle","5","16","4","trafico extremo","500","30","baja","si"
"Miraflores_401","Barranco_869","calle","4","20","4","trafico extremo","60","40","alta","no"
"Callao_1307","San Miguel_1374","autopista","14","61","2","trafico moderado","500","100","media","si"
"La Molina_1447","Ate_495","autopista","11","43","1","trafico libre","100","80","baja","no"
"Surco_237","Barranco_147","autopista","14","40","2","trafico moderado","150","100","media","si"
"San Miguel_649","San Isidro_397","avenida","4","10","3","trafico alto","500","50","alta","si"
"Los Olivos_583","Callao_989","calle","2","8","2","trafico moderado","60","30","alta","si"
"Chorrillos_518","Villa El Salvador_895","autopista","13","53","1","trafico libre","100","80","media","no"
"San Miguel_1245","Callao_484","calle","2","10","4","trafico extremo","40","30","baja","no"
"Comas_1042","Rimac_794","autopista","11","43","1","trafico libre","250","100","alta","no"
"Miraflores_227","Barranco_217","autopista","9","39","1","trafico libre","60","80","media","si"
"Barranco_499","Surco_237","autopista","11","23","2","trafico moderado","60","100","baja","no"
"San Miguel_1374","Callao_1003","calle","2","4","2","trafico moderado","100","40","media","si"
"San Miguel_1040","San Isidro_1086","calle","3","6","4","trafico extremo","500","30","alta","si"
"San Borja_1386","La Molina_1447","calle","3","12","2","trafico moderado","100","30","media","no"
"Comas_1318","Los Olivos_255","avenida","10","44","1","trafico libre","500","50","alta","no"
"La Molina_358","Ate_1287","avenida","4","10","2","trafico moderado","250","60","media","no"
"Villa El Salvador_675","Surco_864","calle","1","4","2","trafico moderado","500","40","baja","si"
"Los Olivos_698","Comas_1266","autopista","12","29","2","trafico moderado","500","80","media","no"
"Ate_1365","La Molina_1038","avenida","4","14","3","trafico alto","250","50","alta","si"
"Miraflores_953","Surco_36","avenida","6","23","2","trafico moderado","500","60","alta","si"
"San Isidro_553","Miraflores_314","avenida","6","16","3","trafico alto","150","60","baja","si"
"San Miguel_756","Callao_1183","autopista","14","42","2","trafico moderado","500","100","media","no"
"Ate_308","San Juan de Lurigancho_164","autopista","11","33","2","trafico moderado","100","80","baja","no"
"La Molina_524","Surco_1379","avenida","9","28","1","trafico libre","60","60","baja","no"
"Chorrillos_517","Villa El Salvador_1000","avenida","10","31","3","trafico alto","250","60","alta","no"
"San Juan de Lurigancho_730","Rimac_1047","avenida","5","12","1","trafico libre","500","50","alta","no"
"San Miguel_1102","Callao_1104","avenida","8","19","2","trafico moderado","150","50","baja","si"
"Rimac_500","Comas_439","calle","4","13","2","trafico moderado","60","40","baja","no"
"La Molina_39","Surco_1081","avenida","4","18","3","trafico alto","100","60","media","si"
"San Juan de Lurigancho_1179","Ate_1147","autopista","8","22","2","trafico moderado","500","80","alta","si"
"Chorrillos_669","Barranco_883","autopista","14","68","1","trafico libre","150","80","baja","si"
"Barranco_1172","Surco_17","autopista","14","49","1","trafico libre","150","80","baja","si"
"La Molina_243","Ate_1160","calle","4","10","3","trafico alto","250","40","media","si"
"Ate_1264","La Molina_1494","calle","1","5","4","trafico extremo","150","40","media","si"
"Comas_784","Los Olivos_477","autopista","15","61","1","trafico libre","500","100","alta","no"
"Chorrillos_352","Villa El Salvador_790","autopista","9","37","2","trafico moderado","100","100","alta","no"
"Los Olivos_1235","Callao_801","autopista","8","32","2","trafico moderado","60","80","alta","si"
"Chorrillos_951","Barranco_737","autopista","8","29","1","trafico libre","500","80","media","no"
"San Miguel_924","San Isidro_1151","avenida","6","22","3","trafico alto","100","60","baja","no"
"Los Olivos_788","Comas_1284","calle","3","11","4","trafico extremo","250","40","alta","no"
"Barranco_1172","Miraflores_887","avenida","5","10","2","trafico moderado","500","50","baja","no"
"Surco_482","San Borja_139","autopista","14","69","2","trafico moderado","250","100","media","si"
"San Borja_1241","Surco_403","autopista","12","59","1","trafico libre","150","100","baja","si"
"Callao_496","San Miguel_504","avenida","7","18","1","trafico libre","500","60","baja","no"
"Surco_51","La Molina_1258","calle","5","13","2","trafico moderado","40","30","media","no"
"San Miguel_1140","Callao_286","calle","5","16","2","trafico moderado","250","40","media","no"
"Miraflores_1195","Surco_1379","autopista","12","24","1","trafico libre","500","100","media","no"
"San Borja_1341","La Molina_223","avenida","5","19","2","trafico moderado","500","60","baja","no"
"San Isidro_879","Miraflores_42","calle","2","4","3","trafico alto","500","30","baja","no"
"San Borja_135","Surco_359","avenida","4","19","2","trafico moderado","250","50","baja","si"
"San Juan de Lurigancho_1328","Rimac_12","autopista","8","16","1","trafico libre","250","80","alta","no"
"Callao_1183","Los Olivos_735","autopista","14","69","2","trafico moderado","250","80","media","si"
"Rimac_385","San Isidro_179","calle","5","19","2","trafico moderado","250","30","alta","si"
"Callao_393","Los Olivos_579","avenida","8","32","2","trafico moderado","60","50","baja","no"
"San Borja_1138","Surco_1091","calle","1","5","3","trafico alto","100","40","media","no"
"San Miguel_187","Callao_162","calle","3","10","4","trafico extremo","100","40","media","si"
"Los Olivos_1148","Callao_204","calle","2","7","4","trafico extremo","500","40","media","no"
"San Miguel_924","Callao_779","calle","1","2","2","trafico moderado","60","30","baja","no"
"Rimac_486","San Isidro_1283","autopista","13","48","1","trafico libre","150","80","media","no"
"San Borja_1210","Surco_1254","autopista","9","28","2","trafico moderado","250","100","baja","si"
"Comas_1331","Rimac_949","autopista","8","19","2","trafico moderado","60","80","media","si"
"San Borja_280","Surco_344","autopista","11","22","2","trafico moderado","40","80","baja","no"
"Chorrillos_329","Barranco_121","calle","1","2","2","trafico moderado","60","40","baja","no"
"Los Olivos_32","Comas_1385","calle","1","5","2","trafico moderado","500","30","baja","no"
"San Isidro_338","Miraflores_893","autopista","11","51","2","trafico moderado","500","100","alta","si"
"Miraflores_1067","Barranco_379","autopista","11","35","2","trafico moderado","250","80","baja","no"
"La Molina_473","Surco_1418","avenida","9","20","3","trafico alto","40","50","media","si"
"Comas_532","Rimac_260","calle","4","18","4","trafico extremo","250","40","baja","si"
"Surco_96","Barranco_218","avenida","9","36","3","trafico alto","60","60","media","no"
"San Isidro_1259","Rimac_210","avenida","6","16","3","trafico alto","250","50","baja","no"
"Villa El Salvador_1188","Surco_984","calle","5","14","4","trafico extremo","500","40","baja","si"
"Miraflores_820","San Isidro_85","avenida","7","24","3","trafico alto","40","60","alta","si"
"Rimac_326","Comas_761","autopista","8","38","2","trafico moderado","60","100","baja","no"
"San Borja_1090","Surco_797","avenida","6","22","3","trafico alto","150","60","media","si"
"Rimac_511","Comas_9","avenida","10","33","2","trafico moderado","100","50","alta","no"
"Ate_998","San Juan de Lurigancho_294","calle","3","8","4","trafico extremo","150","30","alta","no"
"Los Olivos_348","Comas_595","autopista","13","63","2","trafico moderado","250","100","baja","no"
"San Juan de Lurigancho_972","Ate_455","autopista","8","26","2","trafico moderado","60","80","baja","si"
"Miraflores_1439","Surco_746","autopista","13","58","2","trafico moderado","500","100","baja","no"
"San Isidro_338","Rimac_1099","avenida","5","13","3","trafico alto","500","60","baja","si"
